6863922176278449414,10.413106,10.413106,1189
6856108642366655750,59.079773,59.079773,1130
6861753386556001541,10.713106,10.713106,1119
6861319895121022213,36.333333,36.333333,1083
5927147240498793733,31.794466,31.794466,1051
6863663621667392773,6.314331,15.091451,1045
5925850612991151365,16.515374,51.150702,1028
5925559746128907526,17.043445,17.043445,1011
6843165895397870853,7.383944,7.383944,1004
6856951506139122950,1.98458,12.165442,1002
6843456587017866497,1.674625,8.452063,1000
6856845533391146246,10.923983,10.923983,989
6836860558994590981,3.339115,13.814444,986
6862132152302062853,15.279773,15.279773,971
6862406589962374405,20.439591,34.966666,950
6863555160971480325,16.204172,24.404444,934
6843139365019897094,15.20907,59.093446,919
6862408696945790214,4.525804,11.399433,914
6836783718552636678,8.913106,8.913106,905
6843415631459618053,10.046439,10.046439,895
6863544648946699525,15.092969,15.092969,880
6861762444151246086,9.113106,9.113106,871
6861845548039752965,8.179773,8.179773,863
5926975697558850821,35.24789,35.24789,828
6860982804893732101,10.588298,10.588298,817
6836801837312576774,14.264308,15.114444,803
6863887694242581766,9.822039,9.822039,793
6841473906084171014,10.286439,10.286439,783
6856855411681660166,58.613106,58.613106,724
6862236771804024069,11.186439,11.186439,713
5904810145583287557,13.561133,13.561133,699
6861800861698362630,10.223282,10.223282,689
6841957905718070533,58.846439,58.846439,630
6837292828096285954,10.657958,10.657958,620
6863299854999751941,11.446439,11.446439,608
6856133321664023814,6.386112,6.386112,602
6837297918941220101,10.313106,10.313106,592
6862135583637130502,14.646439,14.646439,577
6862416431200455942,11.646439,11.646439,565
6863815206565416197,10.504104,15.184444,555
6862141045728103686,10.263219,10.263219,544
6863710445308497158,2.435147,22.034444,542
6843769655446736134,19.579773,19.579773,522
6863819095691775237,18.679773,18.679773,504
6837206354168417541,17.279773,17.279773,487
6860230790056365317,15.146439,15.146439,471
6863928734571842822,11.896439,11.896439,459
6861995915025206534,12.770974,12.770974,447
6863923419998620933,15.128187,15.128187,432
6837522748605025541,7.47848,15.091451,424
6843834527186488581,4.379342,18.249433,420
countdown,2.089591,10.1239,418
6863847298254834949,59.105498,59.105498,359
6861692400163720453,54.357912,54.357912,304
6863636827929087238,14.53569,14.53569,290
6856240596579929349,53.879773,53.879773,236
6861321513014938886,10.479773,10.479773,225
6841347471512259845,9.946439,9.946439,215
6862144866848181509,48.179772,48.179772,167
6856407407862615302,59.164444,59.164444,108
6862183942368414982,24.179773,24.179773,84
6863290745206459653,7.053333,9.936439,77
6862300715591781634,6.313106,6.313106,70
6861055930067356934,16.964308,48.8,53
6843925571366341894,10.379773,10.379773,43
6844217927911197958,14.094511,14.094511,29
6863365929577893126,6.274285,13.933333,23
6841962060742462726,15.128187,15.128187,8
