6845629138347281669,26.813107,26.813107,1173
6837292828096285954,10.525942,10.658,1162
6841473906084171014,10.287,10.287,1152
countdown,1.217922,10.065011,1151
6863102890966289669,9.90335,15.115,1141
6856240596579929349,20.458315,53.869,1120
6862879045961387270,11.13982,39.44,1109
6863710445308497158,22.035,22.035,1087
6863153800111328517,8.567,8.567,1079
5925850612991151365,44.894407,51.151,1034
6863991307296165125,14.372,14.372,1019
6856855411681660166,58.583,58.583,961
6854650159729478917,10.216,10.216,950
6859320219605699845,6.863301,13.049,944
5925559746128907526,11.348462,17.018,932
6840361628588870917,11.121,11.121,921
6865033633850232069,6.305714,10.169,915
6859177741640649989,12.942284,13.699,902
6860094562384317702,9.682,9.682,892
6860663517880536326,11.210113,56.934,881
6862902369177390342,12.515,12.515,868
6863901078006664454,5.201945,16,863
6862412482523303169,7.889951,10.635,855
6863265675192945925,15.324,15.324,840
6860230790056365317,15.115,15.115,825
6855318504300760325,10.053,10.053,815
6865010588108508422,8.59,8.59,806
6860917038773292294,4.918816,59.094,801
6862236771804024069,6.817935,11.168,795
countdown,1.152665,10.065011,793
6859832502115224838,26.991196,29.140451,766
6856522436062629125,9.124,9.124,757
6862479103929388294,10.273698,59.094,747
6842851100790394118,15.092,15.092,732
6864796450073660678,10.873934,59.117,721
6861384170036382982,11.813107,11.813107,709
6865611079561547013,8.032742,25.146,701
6865485005590711558,4.794449,15.138,696
5927147240498793733,31.777801,31.777801,665
6844710150918475014,13.307147,58.304,651
6839882323178081542,8.126,8.126,643
6861321513014938886,10.449,10.449,633
6862406589962374405,2.450931,34.967,630
6850586770040491269,7.388873,19.086,623
6861415467924327686,6.395823,12.282,617
6862726942580313350,30.690927,56.493,586
6855388754941611266,11.679,11.679,574
6861055930067356934,11.599062,48.8,563
6864325196749262086,3.758742,8.219,559
6856458277388061958,6.121391,45.667,553
6863130960439823622,15.092,15.092,538
6837729565700328710,8.126465,10.171,529
6854408511703485702,2.15627,16.603,527
6864262811598474501,10.703,10.703,517
6861433454194625797,4.686158,12.5,512
6854056896459017477,10.1,10.1,502
6855391010806058245,10.355,10.355,491
6859163684510452997,10.402,10.402,481
6865697512263585030,6.910757,9.589,474
6842852505483791622,3.57381,9.705,471
6863290745206459653,4.517877,9.937,466
6858032977549593861,9.96,9.96,456
6854498376919108869,15.123311,15.123311,441
6863067899968441606,4.707794,10.193,436
6863928734571842822,1.737146,11.864,435
6856845533391146246,8.618115,10.890618,426
6847430059674881285,12.933,12.933,413
6856992578856897797,5.154673,10.032,408
6864950587310509318,7.737221,58.838,400
6865309155561884933,8.940914,58.885,391
6846906837019725062,10.735994,27.236,380
6861463629758254341,3.384641,59.117,377
6860988185632083206,5.154466,12.282,372
6863548810451356934,3.497604,15.092,368
6861800861698362630,3.003785,10.193,365
6862093240611458309,5.446348,32.867,360
6855063927768845574,4.017017,12.19,356
6861625973440335109,2.96985,11.276,353
6859094678508178694,3.358079,59.047,350
6858696540765162758,2.5521,42.7,347
6863544648946699525,15.092,15.092,332
6841957905718070533,6.758023,58.815,325
6843769655446736134,6.461639,19.55,319
6860648329513159941,11.969554,13.359753,307
countdown,0.969996,10.065011,306
6865689162469674246,8.659778,14.837,297
6849721504825920773,9.445041,56.656,288
6850502290986585350,57.677,57.677,230
6860585361513450757,5.072007,53.73,225
6862426646918499589,3.271009,15.789,222
6859279439499513093,7.23277,12.05,214
6860924815931362565,4.784157,12.282,210
6862088569574477062,2.748218,40.355,207
6862851873267879170,4.001408,26.888,203
6863923419998620933,15.115,15.115,188
6849778961472310533,5.642254,8.474,182
6853991346953489670,1.114541,54.194,181
6865027101557411077,3.209974,14.047,178
6865090966169177350,9.646212,14.837,168
6864763037866396934,1.601504,10.332,167
6863181559235742982,1.693458,10.611,165
6862849783325838598,2.874347,31.9,162
6860126854876073221,3.942488,13.606,158
6865485300215385350,9.613107,9.613107,148
6864243056003157253,2.911017,8.637,146
6852502094881066245,15.092,15.092,130
6865074058069806338,10.1,10.1,120
6844541011377622277,10.959,10.959,109
6854280632550313222,12.979773,12.979773,96
6860661215090199814,26.462387,57.352,70
6860982804893732101,1.479055,10.587,68
6862693508751363333,1.238902,27.748,67
6861002939520077061,1.183432,23.667,66
6859223669269466374,1.776414,11.029,64
6863177618246667526,4.585718,11.889,60
6862442570291612933,1.387741,12.028,58
6844495216481766661,5.608342,14.461,53
6864356262411390213,1.984458,52.615,51
6862141045728103686,5.059977,10.262,46
