6864985573644307717,12.35293,37.499,1187
6861415467924327686,8.393464,12.282,1179
6862731060841549061,13.049,13.049,1166
6861574307542224134,6.653653,10.332,1159
6862093240611458309,32.867,32.867,1126
6861379767686401286,8.151,8.151,1118
6862546009973673222,11.307,11.307,1107
6863153800111328517,8.567,8.567,1098
countdown,4.525885,10.065011,1094
6860988185632083206,12.282,12.282,1081
6861800861698362630,3.786838,10.193,1078
6862726942580313350,7.872678,56.493,1070
6861845548039752965,4.524517,8.149,1065
6862088569574477062,40.23044,40.355,1025
6861017173029162245,5.948975,10.936,1019
6862141045728103686,10.262,10.262,1009
6863636827929087238,11.136246,14.535,998
6861321125696146694,6.372348,9.682,991
6863102890966289669,5.573176,15.115,986
6863211489260571910,12.99272,12.99272,973
6863424189529869574,8.020494,10.564,965
6862711407016791301,13.930429,25.216,951
6862183942368414982,6.004653,24.134,945
6860663517880536326,7.719127,56.934,937
6863151118017514757,3.187143,14.512,934
6863181559235742982,10.611,10.611,923
6861433454194625797,9.363673,12.5,914
6862101161537703174,20.336664,21.768162,893
6863177618246667526,11.903401,11.903401,882
6862473228422597893,5.375579,6.849,876
6858909541078240518,11.12049,26.284,865
6854280632550313222,8.431696,12.967,857
6861762444151246086,3.827792,9.067,853
6855104980236422406,11.957,11.957,841
6859094678508178694,25.164976,59.047,816
6862135583637130502,10.329793,14.606,805
6859132943630109957,16.515928,38.66,789
6857233175307881733,6.914429,14.929,782
6863650724648078597,5.010901,15.487,777
6853991346953489670,31.44027,54.194,745
6863130960439823622,15.092,15.092,730
6856458277388061958,24.033561,45.667,706
6856407407862615302,10.458897,59.165,696
6862406589962374405,3.208356,34.967,693
6857275580379909381,9.367651,10.413107,683
6849018008233446662,10.054683,14.999,673
6862074165814381830,20.061,20.061,653
6861321513014938886,0,10.449,653
countdown,1.490363,10.065011,652
6861625973440335109,11.287819,11.287819,640
6863610208485166341,11.981,11.981,628
6853891418943933702,17.995,17.995,610
6850502290986585350,13.866617,57.677,597
6844710150918475014,7.518021,58.304,589
6862743865804197125,7.364864,8.172,582
countdown,3.202767,10.065011,579
6855870708447251718,13.365819,50.806,565
6862408696945790214,11.4,11.4,554
6855318504300760325,10.053,10.053,544
6854498376919108869,15.123311,15.123311,529
6862979587018689797,9.38644,9.38644,519
6863067899968441606,7.27347,10.193,512
6852031850525822213,9.557689,19.55,502
6862442570291612933,6.525651,12.028,496
6862014415256947974,7.228475,40.193,489
6862412482523303169,6.695411,10.635,482
6855063927768845574,6.257735,12.19,476
6861317989187292422,8.34817,34.852,467
6861055930067356934,17.541019,48.8,450
6863299854999751941,11.423,11.423,438
6861283906180762886,17.507,17.507,421
6858051485918432513,10.643222,25.519,410
6861742065215098117,10.169,10.169,400
6862879045961387270,9.989442,39.44,390
6862300715591781634,6.279773,6.279773,384
6855569604383608070,4.777955,8.172,379
6847430059674881285,12.933,12.933,366
6855391010806058245,10.217173,10.355,356
6855632447971839237,6.546737,39.821,349
6844495216481766661,11.488867,14.461,338
6862001976587062534,4.85345,10.169,333
6843456587017866497,8.458844,8.458844,324
6853657773838765317,0,NaN,324
6862851873267879170,12.668368,26.888,312
6863015672557931782,10.494,10.494,301
6856979877770431750,8.56404,14.349,293
6854382097713384709,8.330195,10.96,284
6858696540765162758,42.7,42.7,242
6836783718552636678,5.383591,8.892,236
6863663621667392773,15.092,15.092,221
6863111119024737537,5.460696,33.089,216
6857916949658225926,2.916882,12.933,213
6857081848766500097,10.402,10.402,202
6851075720505036038,8.10267,21.454,194
6861699255313157381,10.82,10.82,184
6837216137567079685,15.115,15.115,168
6857211432593902853,9.589,9.589,159
6863217874392190214,9.914,9.914,149
6863714223021706502,0.017815,59.047,149
5925850612991151365,5.129166,51.151,144
6859874645445807366,1.998687,10.262,142
6861387371410214149,5.264396,8.265,136
6860021718979726598,14.931,14.931,122
6862063877874552069,4.140792,59.094,117
6846572427363749126,3.648059,15.115,114
6848052220324236550,8.773202,59.06,105
6863092273580674309,25.636275,29.767,79
6862902369177390342,12.515,12.515,67
6861627952510094597,7.751031,43.583,59
6863709198903938310,20.224,20.224,39
6854056896459017477,10.1,10.1,29
6859784074291121414,7.664629,9.542,21
6858278075126369541,12.399291,15.115,9
6863555160971480325,2.36087,24.405,6
