6855218600534494469,9.194,9.194,1190
6863544648946699525,10.383101,15.092,1180
6846572427363749126,15.115,15.115,1165
6851914052877192454,4.36882,20.016,1160
6850995523957083397,10.216,10.216,1150
6844710150918475014,6.480358,58.304,1144
6853923102397648134,9.747695,11.957,1134
6852031850525822213,7.757688,19.55,1126
6853891418943933702,17.995,17.995,1108
6846866106175589637,22.613107,22.613107,1086
6854408511703485702,16.603,16.603,1069
6843456587017866497,4.886826,8.453,1064
6845629138347281669,3.758002,26.8,1060
6862726942580313350,5.689277,56.493,1055
6849778961472310533,8.474,8.474,1046
6862412482523303169,4.129364,10.635,1042
6862546009973673222,11.307,11.307,1031
6849018008233446662,2.326087,14.999,1028
6863217874392190214,9.536771,9.914,1019
6842089303158443269,8.544,8.544,1010
6859279439499513093,6.431963,12.05,1004
6860988185632083206,4.447336,12.282,999
6861699255313157381,10.82,10.82,989
6861476147398511878,3.690789,15.115,985
6861222503109397766,6.156178,8.498,979
6859223669269466374,7.014381,11.029,972
6850878251137518854,6.667207,8.24644,965
6854056896459017477,6.197115,10.1,959
6861384170036382982,11.813107,11.813107,947
6861465337636867333,15.115,15.115,932
6860218197522615557,3.557555,12.77,928
6862141045728103686,10.149562,10.262,918
6849721504825920773,19.036907,56.656,899
6860094562384317702,6.284826,9.682,893
6862849783325838598,3.953645,31.9,889
6863181559235742982,4.167392,10.611,885
6839879071011228934,13.234,13.234,872
6851671878424169733,8.149,8.149,863
6856458277388061958,5.293069,45.667,858
6836860558994590981,13.815,13.815,844
6842765176333274373,15.115,15.115,829
6858781689766792454,4.570989,15.092,825
6859181215681891589,13.679773,13.679773,811
6858909541078240518,5.770213,26.284,805
6844495216481766661,14.461,14.461,791
6862743865804197125,7.668369,8.172,783
6862826546575494406,3.772467,43.118,779
6858696540765162758,15.788316,42.7,764
6838617182075636997,8.527625,10.891,755
6854650159729478917,10.216,10.216,745
6863650724648078597,15.487,15.487,729
countdown,3.011786,10.065011,726
6863067899968441606,4.734981,10.193,722
6859784074291121414,9.542,9.542,712
6860126980071886086,8.498,8.498,704
6840361628588870917,2.842477,11.121,701
6861845548039752965,4.258493,8.149,696
6847190750699080965,3.966502,12.143,692
6837292828096285954,3.527481,10.658,689
6865027269153393926,9.252266,44.326,680
countdown,1.355851,10.065011,678
5904810145583287557,13.527801,13.527801,665
6862077182198516997,2.319792,29.305,662
6857081848766500097,4.990715,10.402,657
6865693056197201157,12.956,12.956,645
6861753386556001541,6.122925,10.667,638
6854498376919108869,9.108044,15.049,629
6862979587018689797,9.38644,9.38644,620
6837297918941220101,10.285,10.285,610
6862144866848181509,48.163107,48.163107,561
6862479103929388294,15.239698,59.094,546
6861383174790876421,12.013107,12.013107,534
6862442570291612933,4.758762,12.028,529
6862408696945790214,11.4,11.4,518
6859519216391818502,5.256121,25.773,513
6860653620690439429,12.318509,57.12,500
6865090966169177350,14.837,14.837,486
6850586770040491269,9.65214,19.086,476
6860648329513159941,13.359753,13.359753,463
6862438805409025285,8.892,8.892,454
6841962060742462726,0,NaN,454
6865249072907947270,9.16229,24.458,445
6851355900729380102,6.213505,42.352,438
6865497819621444870,7.911414,59.119,430
6862426646918499589,2.548341,15.789,428
6864950696354123010,15.115,15.115,413
6863111119024737537,23.515764,33.089,389
6860652665035099397,29.837,29.837,359
6855632447971839237,3.50891,39.821,356
6841957905718070533,3.651555,58.815,352
6865074058069806338,10.1,10.1,342
6860928239871773958,6.279773,6.279773,336
6856004698420301061,15.813107,15.813107,320
6864969460852264198,18.668,18.668,301
6857916949658225926,12.933,12.933,288
6863981776390475013,4.75169,14.999,284
6864262811598474501,10.703,10.703,273
6858067447203794181,3.696632,10.796,269
6863887694242581766,9.821,9.821,260
6862183942368414982,9.1896,24.134,250
6860924815931362565,6.783445,12.282,244
6865318130525261061,6.767127,15.167,237
6864720738696301830,10.412446,13.861,226
6861433454194625797,6.826713,12.5,220
6859978418176527617,15.117,15.117,204
6859492485685710086,9.96,9.96,194
6860604790003485957,14.14,14.14,180
6861415467924327686,2.261329,12.282,178
6863663621667392773,15.092,15.092,163
6863211489260571910,12.99272,12.99272,150
6860765235708480770,15.024,15.024,135
6848639599820934405,3.276073,37.36,132
6862132152302062853,15.24644,15.24644,116
6859854105439915270,8.235987,9.542,108
6864789300324732166,8.126,8.126,100
6862879045961387270,7.061762,39.44,93
6855318504300760325,10.053,10.053,83
6864414599312133381,5.905156,20.061,77
6851075720505036038,6.852863,21.454,70
6864084879643036934,5.172782,30.255,65
6858032977549593861,9.96,9.96,55
6862135583637130502,3.126451,14.606,52
6861002939520077061,3.558816,23.667,48
6862088569574477062,1.875705,40.355,46
6864162932968688901,12.746802,17.159,34
6852773175143435525,13.768,13.768,20
6855063927768845574,4.469264,12.19,16
6863098446757301510,15.115,15.115,0
