v09044g40000calasurc77uda08j312g,7.466192,13.301,1192
v10033g50000cboke7jc77uc4a32m0fg,15.341,15.341,1177
v12044gd0000cbpdahrc77u7qm3hus30,2.792966,6.312,1174
v12044gd0000cc7a50rc77u34vadgmc0,34.199,34.199,1140
v12044gd0000cbop5s3c77ubj960rn9g,0,NaN,1140
v12044gd0000cc91rprc77ud7o8of8cg,4.940369,28.975,1135
v09044g40000cbfamhrc77ufti43nk80,18.247,18.247,1117
v09044g40000cc0c693c77udtk7q8pj0,1.609774,8.936,1115
v12044gd0000cbvtrjjc77uemfgb6amg,15.763,15.763,1099
v12044gd0000cc4marrc77ucjb7suocg,1.323654,16.738,1098
v12044gd0000cc5a5nrc77u2b8pjm3n0,1.764622,17.783,1096
v09044g40000cbpo2mjc77u3v0cmehh0,3.384545,5.871,1093
v09044g40000cbv5c5bc77u697p1gut0,5.166444,6.66,1088
v12044gd0000cabvqu3c77u4r0s4b59g,9.410756,112.241,1078
v12044gd0000cbuqn2jc77ue0so48c0g,13.814577,15.623,1064
v12044gd0000cbre3trc77uegdnegu50,3.899104,15.205,1060
v12044gd0000cbnfeirc77u1st04ak30,8.69236,20.337,1052
v10033g50000cboirgrc77u23ntl69u0,7.257313,15.299,1044
v12044gd0000ccacjojc77uda8ojtpl0,16.134,16.134,1028
v10033g50000cc3rt9jc77u3a3brlht0,1.260643,9.752,1027
v12044gd0000cbnrn8bc77ua57225n90,3.20798,8.403,1024
v09044g40000cc3mqr3c77uckju0asfg,7.183078,12.535,1017
v12044gd0000cbt5mdbc77u8cctve3a0,11.681834,30.764,1005
v12044gd0000cc4n513c77u8ccvq440g,52.984,52.984,952
v12025gd0000cbju55bc77u1st3e2qn0,0.029143,15.683,952
v12044gd0000cbltasrc77uegdg0b370,4.440441,14.973,948
v12044gd0000cbs6rtrc77uemfjlm9a0,5.009095,18.713,942
v12044gd0000cbt5vejc77u7gjhho5vg,27.737471,60.391,915
v12044gd0000cc5ujnjc77uda8r89fi0,11.070693,13.719,904
v12044gd0000cbm3eojc77u2b8tfhjtg,6.405,6.405,897
v09044g40000casvdk3c77uen2hmagrg,31.915317,34.176,865
v12044gd0000cbpfperc77u5nall3s3g,95.384,95.384,770
v12044gd0000cc3c7l3c77u6o0h44tog,1.657769,8.146,768
v12044gd0000ccb5ds3c77uda8pq5ed0,4.298481,5.896,764
v12044gd0000cc5vufrc77uemfgecn90,1.988513,9.841,762
v09044g40000cbsmj5jc77uciepved0g,6.498,6.498,756
v09044g40000cbm2mp3c77u55fss849g,0,NaN,756
