v09044g40000cc51hubc77ufeudrpqlg,8.937483,63.294,1191
v09044g40000cbo8p53c77u3g4pnvtjg,18.462889,60.925,1172
v12044gd0000cbk73h3c77uda8rpr9og,6.359,6.359,1166
v09044g40000cca9ksjc77uefklq0rl0,31.056,88.371,1135
v12044gd0000cajoqkjc77u79kotb46g,10.167,10.167,1125
v12044gd0000cbqm0trc77u7m50oblu0,62.763209,82.22,1062
v12044gd0000cc1d41jc77ud7ofd1nhg,28.603,28.603,1033
v12044gd0000cc4d88bc77u1qf28idpg,11.159388,76.158,1022
v12044gd0000cc5venbc77u1qf4gk0l0,9.355,9.355,1013
v12044gd0000cc6b14bc77u8ccpuua80,18.992,18.992,994
v12044gd0000cbj7pa3c77u8udc1sdhg,9.309,9.309,984
countdown,5.147163,10.065011,979
v12044gd0000cc18rrrc77uafpsfo750,59.695,59.695,919
v09044g40000cc0lvm3c77u68tcv16f0,23.469778,90.345,896
v10044g50000cal02n3c77u7dl56o5f0,32.202,32.202,864
v09044g40000cc51etrc77u3bq8s8u4g,8.914,8.914,855
v10033g50000caubh4bc77u85koelte0,7.384,7.384,848
countdown,4.008168,10.065011,844
v09025g40000cc5aqqbc77u7b430hab0,21.336,21.336,822
v12044gd0000cadpo0bc77u10vlk40h0,37.705,37.705,784
v10033g50000cc8e5m3c77u99tllais0,18.225,18.225,766
v12044gd0000catfbljc77udclek7e7g,18.41,18.41,748
v09044g40000cbqj0src77u03491fqc0,6.985,6.985,741
v12044gd0000cc6o2grc77ud2dph6slg,0,NaN,741
v0f025gc0000cb405irc77u07g4l4390,15.391,15.391,725
v12044gd0000cc72fubc77ubrpj0ks40,15.927,15.927,710
v12044gd0000cbm4j3bc77ua9qkbmm9g,13.092,13.092,696
v12044gd0000cbtathjc77udfdmoi2jg,8.541,8.541,688
v12044gd0000cc4nqebc77u8udb8r7q0,6.939,6.939,681
v12044gd0000cc78sdrc77ud7oens71g,13.208,13.208,668
v12044gd0000cacgl83c77udmjsdhba0,23.634,23.634,644
v12044gd0000ccan91rc77ub90s4p3ug,5.267,5.267,639
v12044gd0000cagkqgjc77u0tj5rm4ag,10.702,10.702,628
v10044g50000cagadujc77u08cpl09ng,87.096,87.096,541
v12044gd0000ccb8srbc77ubj96bm620,9.609,9.609,531
v09044g40000cbokak3c77udtb9jt4og,47.529,47.529,484
v09044g40000cc5fju3c77u5qnjil140,16.437,16.437,467
v12025gd0000cc56knbc77u34vfloh40,22.189,22.189,445
v12044gd0000ccaj8sjc77udi8lhcqog,60.341,60.341,385
v12044gd0000cc02jnjc77udfdiaj73g,48.99,48.99,336
v09044g40000cat7darc77uc55nkf8e0,16.181,16.181,320
v0911dg40001c7kogo3c77ueg0g5h0lg,14.287163,20.711,305
v12044gd0000cbs5sirc77u21274ivj0,11.002,11.002,294
v09044g40000cbfamhrc77ufti43nk80,18.247,18.247,276
v12044gd0000cbvp9obc77u1st36r76g,10.468,10.468,266
v12044gd0000ccb95bbc77ubrpgj0trg,9.184778,11.143,257
v12044gd0000cc9vh83c77u6o0he6odg,10.956,10.956,246
v12044gd0000cc5epkrc77u1st2qhka0,7.009,7.009,239
v12044gd0000cao3p2jc77u5k215n9eg,13.074045,57.908,226
v12044gd0000cbonnd3c77u74o0qtifg,14.903,14.903,211
v12044gd0000cah9l2bc77ua7e9hg8tg,7.473,7.473,203
v09044g40000cca7mabc77ufmadg6f0g,33.610841,81.893,170
