v09044g40000caovg9rc77u426pibhc0,27.201569,50.105,1172
v12044gd0000cc1cgtjc77u34vaugc9g,20.639,20.639,1152
v12044gd0000cc40umbc77ua1943o2ig,8.873576,117.466,1143
v12044gd0000cc4f9lrc77u8a4t0nus0,11.433331,30.577,1131
v12044gd0000cc2r75jc77u74o6hc1bg,13.372,13.372,1118
v10044g50000cc0i39bc77uf51nsed4g,6.591,6.591,1111
v12044gd0000cbrc9crc77u7m51mj1f0,9.54,9.54,1102
v12044gd0000cc07atbc77u6o0l1qshg,29.021,29.021,1073
v12044gd0000cbnvb2rc77ub90ral7bg,13.51,13.51,1059
v09044g40000cc6agrrc77uc1bfhiv5g,9.841,9.841,1049
v12044gd0000cakg4hbc77ua7ed8tdh0,16.91781,51.521,1033
v09044g40000cbpvkprc77u0cfo4ejug,5.406,5.406,1027
v12044gd0000cc53qnjc77uemfn1dmt0,15.345,15.345,1012
v12044gd0000cc3ldvbc77u9gq1p39o0,36.939,36.939,975
v12044gd0000cbpabsjc77ucjb0q1fs0,12.79,12.79,962
v12044gd0000cc6b9abc77ua9qhogvb0,12.535,12.535,950
v12044gd0000cb85s3rc77uev73ih9m0,30.190651,251.84,919
v12044gd0000cbmuparc77u7qm0cl750,20.613202,91.415,899
v12044gd0000cb6r9d3c77u3jjme5gdg,11.863,11.863,887
v09044g40000cc28fhrc77u0qdokba00,32.535313,36.407,854
v10033g50000cbra5i3c77uavgc37qig,29.336,29.336,825
v09044g40000cat7darc77uc55nkf8e0,16.181,16.181,809
v12044gd0000cbrrq4jc77uegdnu31f0,9.262,9.262,800
v09044g40000cbnpb2jc77u85qting9g,18.673333,29.764,781
v09025g40000cc37e8bc77u9mmfc8in0,22.366776,69.251,759
v12044gd0000cbnilj3c77uegdi7epu0,6.823,6.823,752
v12044gd0000cakrudjc77uf7f5mgk6g,21.035,21.035,731
v09044g40000cb0olk3c77uasdd19k5g,27.095,27.095,704
v12044gd0000cbdjl8rc77uaa5d71p7g,15.368,15.368,688
v10033g50000ca6hnerc77u1714itsng,24.260288,25.069,664
v12044gd0000cc385ijc77ub90qe87jg,10.447,10.447,653
v12044gd0000cc9vh83c77u6o0he6odg,10.956,10.956,643
v10044g50000cc32qajc77uctg7dot3g,12.536,12.536,630
v12044gd0000ccb82drc77ubrpggbnbg,11.724,11.724,618
v09044g40000cau464rc77u9l2f4m9ig,11.792,11.792,606
v12044gd0000cboansbc77u6o0idg6o0,13.046,13.046,593
v12044gd0000cc6fus3c77udkab85sn0,11.397,11.397,582
v12044gd0000cc9123jc77ua9qkqeqt0,15.321,15.321,567
v09044g40000cc1tplrc77u3eir3cg9g,5.43,5.43,561
v12044gd0000cc4ghe3c77u8a4t27gd0,6.567,6.567,555
v12044gd0000cc676ljc77uei4hut55g,27.261075,46.043,527
v12044gd0000cc3r3kbc77uemfldsnng,61.037,61.037,466
v12044gd0000cbpkbgrc77udfdhr0ttg,19.479,19.479,447
v12044gd0000cbt82ljc77ubj943p4og,10.747,10.747,436
v10033g50000cbvt0ibc77u9c466ovb0,6.339,6.339,430
v12044gd0000cbuct2bc77udfdg50e00,13.046,13.046,417
v12044gd0000cbnah2bc77u7gjhhjeug,104.42858,130.492,312
v10033g50000catld4jc77u2rsba7ro0,6.329,6.329,306
v09044g40000cbnksrrc77u29dussocg,20.71,20.71,285
v12044gd0000cc36kbbc77uegdhjlb80,5.499,5.499,280
v12044gd0000cc41ni3c77u7m554jhb0,15.321,15.321,265
v12044gd0000cbqivibc77ue0spnecog,13.046,13.046,251
v12044gd0000cc3lnmrc77uegdi7a3u0,0.894687,23.123,251
v09044g40000cc6652bc77u4bnsvdeo0,3.852385,236.029,247
v12044gd0000cbopi2jc77u9gq3bh900,14.483059,53.402,232
v12044gd0000cc4ju4jc77uda8pb33tg,8.077,8.077,224
v12044gd0000cbhocc3c77u7gjiau97g,24.772,24.772,199
v10044g50000cc1pikbc77u6k0vra4fg,10.237549,30.763,189
v12044gd0000cc9o3vrc77ud2dstjpj0,5.824,5.824,183
v12044gd0000cbt3mp3c77u34vd7c6lg,18.99,18.99,164
v12044gd0000cal0pv3c77u3ndc9g5e0,11.165,11.165,153
v10044g50000cbl6gf3c77u58k2048mg,11.629,11.629,142
v12044gd0000cb7fscrc77u1lqtaclrg,8.127773,15.321,133
countdown,10.10068,10.10068,123
v12044gd0000cc6c83bc77u1st3ru900,7.382,7.382,116
v10044g50000ccb1ovbc77ubti1r59e0,15.321,15.321,101
v09044g40000cc66qs3c77ubs2fd7uig,10.05151,59.811,91
v12044gd0000cbv49ljc77u8a4u4jib0,9.355,9.355,81
v10033g50000camemhjc77u8k7ud2b60,11.19,11.19,70
v10033g50000cbr58urc77ub57ejn52g,15.341,15.341,55
v10033g50000cbr56vrc77ua37qtd0a0,15.341,15.341,39
v12044gd0000cbckppjc77u1pktnhsgg,14.927,14.927,24
v09044g40000cc2c49jc77u4vikdtm10,13.603,13.603,11
v10033g50000cc6ku2bc77uf8qp27vkg,6.339,6.339,4
